#    L    TT             EE             TE          
  1983   0.216406E+03   0.736858E+01  -0.197602E+02
  1984   0.216596E+03   0.729914E+01  -0.196873E+02
  1985   0.216785E+03   0.722893E+01  -0.196112E+02
  1986   0.216959E+03   0.715945E+01  -0.195311E+02
  1987   0.217126E+03   0.709070E+01  -0.194477E+02
  1988   0.217292E+03   0.702194E+01  -0.193605E+02
  1989   0.217450E+03   0.695391E+01  -0.192687E+02
  1990   0.217609E+03   0.688587E+01  -0.191754E+02
  1991   0.217745E+03   0.681708E+01  -0.190776E+02
  1992   0.217873E+03   0.674977E+01  -0.189769E+02
  1993   0.218002E+03   0.668320E+01  -0.188726E+02
  1994   0.218123E+03   0.661590E+01  -0.187655E+02
  1995   0.218244E+03   0.654933E+01  -0.186556E+02
  1996   0.218343E+03   0.648278E+01  -0.185422E+02
  1997   0.218434E+03   0.641697E+01  -0.184248E+02
  1998   0.218526E+03   0.635266E+01  -0.183047E+02
  1999   0.218603E+03   0.628762E+01  -0.181828E+02
  2000   0.218665E+03   0.622407E+01  -0.180569E+02
  2001   0.218728E+03   0.616129E+01  -0.179286E+02
  2002   0.218776E+03   0.609851E+01  -0.177979E+02
  2003   0.218817E+03   0.603647E+01  -0.176641E+02
  2004   0.218852E+03   0.597515E+01  -0.175279E+02
  2005   0.218865E+03   0.591380E+01  -0.173886E+02
  2006   0.218879E+03   0.585465E+01  -0.172477E+02
  2007   0.218872E+03   0.579470E+01  -0.171030E+02
  2008   0.218866E+03   0.573543E+01  -0.169568E+02
  2009   0.218847E+03   0.567757E+01  -0.168068E+02
  2010   0.218807E+03   0.562037E+01  -0.166554E+02
  2011   0.218769E+03   0.556308E+01  -0.165017E+02
  2012   0.218718E+03   0.550717E+01  -0.163459E+02
  2013   0.218647E+03   0.545113E+01  -0.161879E+02
  2014   0.218578E+03   0.539720E+01  -0.160262E+02
  2015   0.218497E+03   0.534313E+01  -0.158647E+02
  2016   0.218411E+03   0.529039E+01  -0.156995E+02
  2017   0.218298E+03   0.523823E+01  -0.155331E+02
  2018   0.218180E+03   0.518679E+01  -0.153646E+02
  2019   0.218051E+03   0.513605E+01  -0.151925E+02
  2020   0.217917E+03   0.508601E+01  -0.150207E+02
  2021   0.217772E+03   0.503725E+01  -0.148462E+02
  2022   0.217608E+03   0.498916E+01  -0.146704E+02
  2023   0.217432E+03   0.494188E+01  -0.144927E+02
  2024   0.217253E+03   0.489540E+01  -0.143138E+02
  2025   0.217049E+03   0.484978E+01  -0.141330E+02
  2026   0.216848E+03   0.480501E+01  -0.139511E+02
  2027   0.216637E+03   0.476123E+01  -0.137673E+02
  2028   0.216400E+03   0.471828E+01  -0.135825E+02
  2029   0.216168E+03   0.467621E+01  -0.133966E+02
  2030   0.215911E+03   0.463503E+01  -0.132096E+02
  2031   0.215644E+03   0.459479E+01  -0.130216E+02
  2032   0.215375E+03   0.455541E+01  -0.128327E+02
  2033   0.215088E+03   0.451710E+01  -0.126427E+02
  2034   0.214800E+03   0.447970E+01  -0.124518E+02
  2035   0.214487E+03   0.444320E+01  -0.122600E+02
  2036   0.214165E+03   0.440766E+01  -0.120680E+02
  2037   0.213841E+03   0.437314E+01  -0.118751E+02
  2038   0.213486E+03   0.433949E+01  -0.116821E+02
  2039   0.213138E+03   0.430691E+01  -0.114875E+02
  2040   0.212780E+03   0.427525E+01  -0.112936E+02
  2041   0.212400E+03   0.424450E+01  -0.110989E+02
  2042   0.212018E+03   0.421486E+01  -0.109049E+02
  2043   0.211614E+03   0.418618E+01  -0.107094E+02
  2044   0.211216E+03   0.415844E+01  -0.105146E+02
  2045   0.210796E+03   0.413172E+01  -0.103199E+02
  2046   0.210375E+03   0.410599E+01  -0.101260E+02
  2047   0.209932E+03   0.408125E+01  -0.993223E+01
  2048   0.209482E+03   0.405756E+01  -0.973778E+01
  2049   0.209024E+03   0.403491E+01  -0.954495E+01
  2050   0.208552E+03   0.401321E+01  -0.935152E+01
  2051   0.208059E+03   0.399253E+01  -0.915974E+01
  2052   0.207573E+03   0.397292E+01  -0.896812E+01
  2053   0.207066E+03   0.395431E+01  -0.877663E+01
  2054   0.206552E+03   0.393668E+01  -0.858675E+01
  2055   0.206024E+03   0.392001E+01  -0.839771E+01
  2056   0.205490E+03   0.390444E+01  -0.820948E+01
  2057   0.204950E+03   0.388990E+01  -0.802133E+01
  2058   0.204396E+03   0.387628E+01  -0.783544E+01
  2059   0.203837E+03   0.386373E+01  -0.764957E+01
  2060   0.203264E+03   0.385201E+01  -0.746445E+01
  2061   0.202685E+03   0.384140E+01  -0.728081E+01
  2062   0.202093E+03   0.383183E+01  -0.709862E+01
  2063   0.201496E+03   0.382319E+01  -0.691712E+01
  2064   0.200879E+03   0.381557E+01  -0.673704E+01
  2065   0.200256E+03   0.380893E+01  -0.655835E+01
  2066   0.199636E+03   0.380327E+01  -0.638179E+01
  2067   0.198995E+03   0.379851E+01  -0.620584E+01
  2068   0.198343E+03   0.379470E+01  -0.603198E+01
  2069   0.197693E+03   0.379191E+01  -0.585870E+01
  2070   0.197023E+03   0.379005E+01  -0.568821E+01
  2071   0.196349E+03   0.378911E+01  -0.551901E+01
  2072   0.195671E+03   0.378915E+01  -0.535108E+01
  2073   0.194980E+03   0.379008E+01  -0.518513E+01
  2074   0.194286E+03   0.379189E+01  -0.502116E+01
  2075   0.193580E+03   0.379458E+01  -0.485840E+01
  2076   0.192862E+03   0.379819E+01  -0.469758E+01
  2077   0.192148E+03   0.380272E+01  -0.453941E+01
  2078   0.191423E+03   0.380808E+01  -0.438240E+01
  2079   0.190673E+03   0.381434E+01  -0.422802E+01
  2080   0.189940E+03   0.382141E+01  -0.407475E+01
  2081   0.189190E+03   0.382942E+01  -0.392481E+01
  2082   0.188436E+03   0.383813E+01  -0.377596E+01
  2083   0.187680E+03   0.384769E+01  -0.363113E+01
  2084   0.186905E+03   0.385816E+01  -0.348736E+01
  2085   0.186142E+03   0.386930E+01  -0.334535E+01
  2086   0.185362E+03   0.388125E+01  -0.320583E+01
  2087   0.184579E+03   0.389399E+01  -0.306953E+01
  2088   0.183786E+03   0.390744E+01  -0.293568E+01
  2089   0.182998E+03   0.392167E+01  -0.280353E+01
  2090   0.182192E+03   0.393657E+01  -0.267454E+01
  2091   0.181400E+03   0.395223E+01  -0.254795E+01
  2092   0.180590E+03   0.396846E+01  -0.242448E+01
  2093   0.179771E+03   0.398542E+01  -0.230189E+01
  2094   0.178958E+03   0.400309E+01  -0.218313E+01
  2095   0.178143E+03   0.402131E+01  -0.206743E+01
  2096   0.177318E+03   0.404028E+01  -0.195494E+01
  2097   0.176493E+03   0.405971E+01  -0.184465E+01
  2098   0.175666E+03   0.407979E+01  -0.173775E+01
  2099   0.174837E+03   0.410038E+01  -0.163266E+01
  2100   0.174008E+03   0.412167E+01  -0.153165E+01
  2101   0.173170E+03   0.414336E+01  -0.143323E+01
  2102   0.172331E+03   0.416560E+01  -0.133770E+01
  2103   0.171491E+03   0.418830E+01  -0.124526E+01
  2104   0.170657E+03   0.421154E+01  -0.115576E+01
  2105   0.169807E+03   0.423516E+01  -0.106923E+01
  2106   0.168964E+03   0.425937E+01  -0.985687E+00
  2107   0.168119E+03   0.428396E+01  -0.905162E+00
  2108   0.167267E+03   0.430899E+01  -0.827598E+00
  2109   0.166427E+03   0.433445E+01  -0.752944E+00
  2110   0.165580E+03   0.436035E+01  -0.681295E+00
  2111   0.164731E+03   0.438652E+01  -0.612599E+00
  2112   0.163881E+03   0.441318E+01  -0.546804E+00
  2113   0.163030E+03   0.444005E+01  -0.484080E+00
  2114   0.162185E+03   0.446732E+01  -0.424227E+00
  2115   0.161332E+03   0.449500E+01  -0.367266E+00
  2116   0.160493E+03   0.452308E+01  -0.313220E+00
  2117   0.159644E+03   0.455163E+01  -0.262259E+00
  2118   0.158795E+03   0.458013E+01  -0.213959E+00
  2119   0.157952E+03   0.460902E+01  -0.168639E+00
  2120   0.157101E+03   0.463807E+01  -0.126099E+00
  2121   0.156255E+03   0.466749E+01  -0.865088E-01
  2122   0.155409E+03   0.469699E+01  -0.496679E-01
  2123   0.154568E+03   0.472671E+01  -0.156724E-01
  2124   0.153734E+03   0.475657E+01   0.156042E-01
  2125   0.152892E+03   0.478672E+01   0.441399E-01
  2126   0.152063E+03   0.481677E+01   0.699128E-01
  2127   0.151225E+03   0.484718E+01   0.929010E-01
  2128   0.150401E+03   0.487755E+01   0.113305E+00
  2129   0.149568E+03   0.490797E+01   0.131029E+00
  2130   0.148742E+03   0.493850E+01   0.146125E+00
  2131   0.147922E+03   0.496921E+01   0.158572E+00
  2132   0.147107E+03   0.499980E+01   0.168569E+00
  2133   0.146292E+03   0.503049E+01   0.175872E+00
  2134   0.145483E+03   0.506112E+01   0.180683E+00
  2135   0.144672E+03   0.509176E+01   0.183201E+00
  2136   0.143868E+03   0.512219E+01   0.183034E+00
  2137   0.143070E+03   0.515270E+01   0.180605E+00
  2138   0.142270E+03   0.518306E+01   0.175744E+00
  2139   0.141485E+03   0.521334E+01   0.168577E+00
  2140   0.140697E+03   0.524346E+01   0.159157E+00
  2141   0.139924E+03   0.527326E+01   0.147387E+00
  2142   0.139141E+03   0.530305E+01   0.133468E+00
  2143   0.138365E+03   0.533259E+01   0.117304E+00
  2144   0.137595E+03   0.536187E+01   0.991702E-01
  2145   0.136838E+03   0.539098E+01   0.787474E-01
  2146   0.136080E+03   0.541974E+01   0.564295E-01
  2147   0.135328E+03   0.544824E+01   0.320758E-01
  2148   0.134597E+03   0.547654E+01   0.576079E-02
  2149   0.133865E+03   0.550449E+01  -0.224112E-01
  2150   0.133131E+03   0.553200E+01  -0.524324E-01
  2151   0.132411E+03   0.555916E+01  -0.842630E-01
  2152   0.131697E+03   0.558598E+01  -0.117884E+00
  2153   0.130988E+03   0.561238E+01  -0.153362E+00
  2154   0.130286E+03   0.563839E+01  -0.190691E+00
  2155   0.129596E+03   0.566401E+01  -0.229887E+00
  2156   0.128912E+03   0.568927E+01  -0.270956E+00
  2157   0.128233E+03   0.571409E+01  -0.313938E+00
  2158   0.127566E+03   0.573858E+01  -0.358832E+00
  2159   0.126897E+03   0.576265E+01  -0.405654E+00
  2160   0.126241E+03   0.578627E+01  -0.454420E+00
  2161   0.125590E+03   0.580950E+01  -0.505139E+00
  2162   0.124950E+03   0.583237E+01  -0.557832E+00
  2163   0.124316E+03   0.585474E+01  -0.612502E+00
  2164   0.123685E+03   0.587670E+01  -0.669162E+00
  2165   0.123067E+03   0.589841E+01  -0.727822E+00
  2166   0.122460E+03   0.591951E+01  -0.788496E+00
  2167   0.121850E+03   0.594016E+01  -0.851191E+00
  2168   0.121251E+03   0.596052E+01  -0.915910E+00
  2169   0.120671E+03   0.598032E+01  -0.982652E+00
  2170   0.120095E+03   0.599978E+01  -0.105142E+01
  2171   0.119515E+03   0.601870E+01  -0.112221E+01
  2172   0.118953E+03   0.603723E+01  -0.119502E+01
  2173   0.118403E+03   0.605525E+01  -0.126987E+01
  2174   0.117855E+03   0.607299E+01  -0.134673E+01
  2175   0.117311E+03   0.609016E+01  -0.142562E+01
  2176   0.116777E+03   0.610678E+01  -0.150653E+01
  2177   0.116268E+03   0.612309E+01  -0.158946E+01
  2178   0.115755E+03   0.613887E+01  -0.167441E+01
  2179   0.115244E+03   0.615421E+01  -0.176137E+01
  2180   0.114743E+03   0.616905E+01  -0.185033E+01
  2181   0.114252E+03   0.618348E+01  -0.194131E+01
  2182   0.113771E+03   0.619744E+01  -0.203429E+01
  2183   0.113292E+03   0.621094E+01  -0.212923E+01
  2184   0.112823E+03   0.622392E+01  -0.222616E+01
  2185   0.112362E+03   0.623639E+01  -0.232505E+01
  2186   0.111912E+03   0.624851E+01  -0.242589E+01
  2187   0.111477E+03   0.626008E+01  -0.252866E+01
  2188   0.111037E+03   0.627125E+01  -0.263336E+01
  2189   0.110613E+03   0.628190E+01  -0.273997E+01
  2190   0.110205E+03   0.629202E+01  -0.284848E+01
  2191   0.109792E+03   0.630180E+01  -0.295888E+01
  2192   0.109394E+03   0.631093E+01  -0.307117E+01
  2193   0.108997E+03   0.631967E+01  -0.318531E+01
  2194   0.108615E+03   0.632801E+01  -0.330130E+01
  2195   0.108235E+03   0.633583E+01  -0.341919E+01
  2196   0.107870E+03   0.634314E+01  -0.353884E+01
  2197   0.107512E+03   0.635002E+01  -0.366026E+01
  2198   0.107156E+03   0.635642E+01  -0.378347E+01
  2199   0.106806E+03   0.636235E+01  -0.390848E+01
  2200   0.106472E+03   0.636781E+01  -0.403526E+01
